alg;inst;repl ;tempo
Not_1;175;6;352.5
Not_1;176;6;625
Not_1;177;6;390
Not_1;178;6;507.5
Not_1;179;6;585
Not_1;0;7;2.33
Not_1;1;7;2.73
Not_1;2;7;3.13
Not_1;3;7;3.53
Not_1;4;7;3.53
Not_1;5;7;2.73
Not_1;6;7;2.73
Not_1;7;7;2.73
Not_1;8;7;3.5
Not_1;9;7;3.53
Not_1;10;7;3.5
Not_1;11;7;4.68
Not_1;12;7;5.1
Not_1;13;7;3.93
Not_1;14;7;5.48
Not_1;15;7;3.53
Not_1;16;7;4.7
Not_1;17;7;4.68
Not_1;18;7;5.08
Not_1;19;7;8.98
Not_1;20;7;5.1
Not_1;21;7;4.3
Not_1;22;7;5.08
Not_1;23;7;5.45
Not_1;24;7;5.85
Not_1;25;7;3.53
Not_1;26;7;4.68
Not_1;27;7;7.03
Not_1;28;7;7.83
Not_1;29;7;5.85
Not_1;30;7;3.53
Not_1;31;7;4.7
Not_1;32;7;4.3
Not_1;33;7;7.8
Not_1;34;7;7.83
Not_1;35;7;3.5
Not_1;36;7;3.9
Not_1;37;7;5.1
Not_1;38;7;4.68
Not_1;39;7;7.03
Not_1;40;7;5.45
Not_1;41;7;7.43
Not_1;42;7;10.15
Not_1;43;7;7.8
Not_1;44;7;10.15
Not_1;45;7;5.48
Not_1;46;7;8.2
Not_1;47;7;8.2
Not_1;48;7;11.73
Not_1;49;7;9.78
Not_1;50;7;5.48
Not_1;51;7;9.4
Not_1;52;7;10.9
Not_1;53;7;8.55
Not_1;54;7;12.5
Not_1;55;7;7.05
Not_1;56;7;8.6
Not_1;57;7;10.15
Not_1;58;7;11.75
Not_1;59;7;18.75
Not_1;60;7;7.8
Not_1;61;7;9.35
Not_1;62;7;9.35
Not_1;63;7;15.65
Not_1;64;7;22.65
Not_1;65;7;7.8
Not_1;66;7;10.2
Not_1;67;7;10.15
Not_1;68;7;12.5
Not_1;69;7;20.3
Not_1;70;7;8.6
Not_1;71;7;13.25
Not_1;72;7;11.7
Not_1;73;7;21.05
Not_1;74;7;21.1
Not_1;75;7;9.35
Not_1;76;7;14.05
Not_1;77;7;11.75
Not_1;78;7;17.2
Not_1;79;7;20.35
Not_1;80;7;10.95
Not_1;81;7;14.8
Not_1;82;7;21.05
Not_1;83;7;20.3
Not_1;84;7;25.75
Not_1;85;7;14.1
Not_1;86;7;21.9
Not_1;87;7;22.65
Not_1;88;7;20.3
Not_1;89;7;22.65
Not_1;90;7;17.2
Not_1;91;7;21.1
Not_1;92;7;31.25
Not_1;93;7;25
Not_1;94;7;36.7
Not_1;95;7;33.55
Not_1;96;7;35.95
Not_1;97;7;46.9
Not_1;98;7;51.55
Not_1;99;7;65.6
Not_1;100;7;46.75
Not_1;101;7;58.5
Not_1;102;7;97.75
Not_1;103;7;85.75
Not_1;104;7;70.5
Not_1;105;7;82
Not_1;106;7;70.25
Not_1;107;7;58.5
Not_1;108;7;113.25
Not_1;109;7;97.75
Not_1;110;7;50.75
Not_1;111;7;54.5
Not_1;112;7;82
Not_1;113;7;105.25
Not_1;114;7;97.5
Not_1;115;7;46.75
Not_1;116;7;54.75
Not_1;117;7;58.5
Not_1;118;7;105.5
Not_1;119;7;74.25
Not_1;120;7;62.5
Not_1;121;7;85.75
Not_1;122;7;105.5
Not_1;123;7;125
Not_1;124;7;117
Not_1;125;7;70.25
Not_1;126;7;86
Not_1;127;7;121
Not_1;128;7;117
Not_1;129;7;156.25
Not_1;130;7;155
Not_1;131;7;117.5
Not_1;132;7;117.5
Not_1;133;7;155
Not_1;134;7;157.5
Not_1;135;7;157.5
Not_1;136;7;155
Not_1;137;7;117.5
Not_1;138;7;157.5
Not_1;139;7;195
Not_1;140;7;195
Not_1;141;7;97.63
Not_1;142;7;150.38
Not_1;143;7;232.5
Not_1;144;7;507.5
Not_1;145;7;195
Not_1;146;7;312.5
Not_1;147;7;312.5
Not_1;148;7;312.5
Not_1;149;7;312.5
Not_1;150;7;315
Not_1;151;7;390
Not_1;152;7;780
Not_1;153;7;780
Not_1;154;7;507.5
Not_1;155;7;312.5
Not_1;156;7;272.5
Not_1;157;7;350
Not_1;158;7;702.5
Not_1;159;7;430
Not_1;160;7;275
Not_1;161;7;507.5
Not_1;162;7;507.5
Not_1;163;7;430
Not_1;164;7;587.5
Not_1;165;7;507.5
Not_1;166;7;467.5
Not_1;167;7;470
Not_1;168;7;665
Not_1;169;7;937.5
Not_1;170;7;470
Not_1;171;7;507.5
Not_1;172;7;507.5
Not_1;173;7;467.5
Not_1;174;7;1250
Not_1;175;7;352.5
Not_1;176;7;507.5
Not_1;177;7;427.5
Not_1;178;7;430
Not_1;179;7;587.5
Not_1;0;8;2.35
Not_1;1;8;3.5
Not_1;2;8;3.13
Not_1;3;8;4.68
Not_1;4;8;3.53
Not_1;5;8;2.35
Not_1;6;8;2.75
Not_1;7;8;3.13
Not_1;8;8;3.53
Not_1;9;8;3.53
Not_1;10;8;3.13
Not_1;11;8;4.7
Not_1;12;8;4.68
Not_1;13;8;4.3
Not_1;14;8;5.08
Not_1;15;8;3.9
Not_1;16;8;4.7
Not_1;17;8;4.68
Not_1;18;8;7.03
Not_1;19;8;7.03
Not_1;20;8;5.08
Not_1;21;8;4.3
Not_1;22;8;4.7
Not_1;23;8;7.43
Not_1;24;8;7.8
Not_1;25;8;3.5
Not_1;26;8;5.85
Not_1;27;8;6.25
Not_1;28;8;6.65
Not_1;29;8;6.25
Not_1;30;8;3.53
Not_1;31;8;4.7
Not_1;32;8;4.68
Not_1;33;8;5.48
Not_1;34;8;9.75
Not_1;35;8;3.53
Not_1;36;8;3.93
Not_1;37;8;4.68
Not_1;38;8;5.08
Not_1;39;8;6.25
Not_1;40;8;6.63
Not_1;41;8;6.65
Not_1;42;8;8.6
Not_1;43;8;8.6
Not_1;44;8;10.15
Not_1;45;8;5.48
Not_1;46;8;7.43
Not_1;47;8;8.2
Not_1;48;8;9.38
Not_1;49;8;9.78
Not_1;50;8;7.03
Not_1;51;8;7.8
Not_1;52;8;10.15
Not_1;53;8;10.15
Not_1;54;8;14.05
Not_1;55;8;7.8
Not_1;56;8;9.4
Not_1;57;8;10.95
Not_1;58;8;14.85
Not_1;59;8;16.4
Not_1;60;8;7.8
Not_1;61;8;8.6
Not_1;62;8;9.4
Not_1;63;8;19.55
Not_1;64;8;17.2
Not_1;65;8;7.8
Not_1;66;8;10.15
Not_1;67;8;10.9
Not_1;68;8;11.75
Not_1;69;8;17.2
Not_1;70;8;9.4
Not_1;71;8;14.1
Not_1;72;8;13.25
Not_1;73;8;15.65
Not_1;74;8;19.55
Not_1;75;8;9.4
Not_1;76;8;16.4
Not_1;77;8;18
Not_1;78;8;15.6
Not_1;79;8;19.55
Not_1;80;8;11.7
Not_1;81;8;18.75
Not_1;82;8;20.35
Not_1;83;8;21.85
Not_1;84;8;23.45
Not_1;85;8;13.25
Not_1;86;8;20.3
Not_1;87;8;17.95
Not_1;88;8;20.3
Not_1;89;8;21.1
Not_1;90;8;20.35
Not_1;91;8;21.1
Not_1;92;8;32.8
Not_1;93;8;25
Not_1;94;8;34.35
Not_1;95;8;32
Not_1;96;8;37.5
Not_1;97;8;61.7
Not_1;98;8;60.9
Not_1;99;8;71.85
Not_1;100;8;46.75
Not_1;101;8;54.5
Not_1;102;8;105.5
Not_1;103;8;78.25
Not_1;104;8;109.5
Not_1;105;8;78
Not_1;106;8;66.5
Not_1;107;8;70.25
Not_1;108;8;85.75
Not_1;109;8;93.75
Not_1;110;8;50.75
Not_1;111;8;54.5
Not_1;112;8;89.75
Not_1;113;8;86
Not_1;114;8;97.75
Not_1;115;8;54.5
Not_1;116;8;58.5
Not_1;117;8;58.5
Not_1;118;8;93.75
Not_1;119;8;117.25
Not_1;120;8;64.5
Not_1;121;8;82
Not_1;122;8;105.5
Not_1;123;8;132.75
Not_1;124;8;132.75
Not_1;125;8;70.25
Not_1;126;8;86
Not_1;127;8;121
Not_1;128;8;136.5
Not_1;129;8;156.25
Not_1;130;8;37.5
Not_1;131;8;77.5
Not_1;132;8;155
Not_1;133;8;155
Not_1;134;8;232.5
Not_1;135;8;157.5
Not_1;136;8;117.5
Not_1;137;8;155
Not_1;138;8;195
Not_1;139;8;235
Not_1;140;8;195
Not_1;141;8;95.63
Not_1;142;8;168
Not_1;143;8;350
Not_1;144;8;427.5
Not_1;145;8;195
Not_1;146;8;352.5
Not_1;147;8;312.5
Not_1;148;8;312.5
Not_1;149;8;427.5
Not_1;150;8;430
Not_1;151;8;272.5
Not_1;152;8;467.5
Not_1;153;8;467.5
Not_1;154;8;625
Not_1;155;8;312.5
Not_1;156;8;662.5
Not_1;157;8;547.5
Not_1;158;8;547.5
Not_1;159;8;427.5
Not_1;160;8;275
Not_1;161;8;510
Not_1;162;8;467.5
Not_1;163;8;470
Not_1;164;8;625
Not_1;165;8;427.5
Not_1;166;8;312.5
Not_1;167;8;585
Not_1;168;8;662.5
Not_1;169;8;820
Not_1;170;8;507.5
Not_1;171;8;430
Not_1;172;8;547.5
Not_1;173;8;467.5
Not_1;174;8;937.5
Not_1;175;8;392.5
Not_1;176;8;507.5
Not_1;177;8;430
Not_1;178;8;470
Not_1;179;8;665
Not_1;0;9;2.35
Not_1;1;9;2.75
Not_1;2;9;3.13
Not_1;3;9;3.53
Not_1;4;9;3.53
Not_1;5;9;2.75
Not_1;6;9;3.13
Not_1;7;9;3.13
Not_1;8;9;3.63
Not_1;9;9;3.9
Not_1;10;9;3.13
Not_1;11;9;3.93
Not_1;12;9;4.68
Not_1;13;9;5.08
Not_1;14;9;5.08
Not_1;15;9;3.53
Not_1;16;9;4.3
Not_1;17;9;4.7
Not_1;18;9;5.48
Not_1;19;9;6.28
Not_1;20;9;4.7
Not_1;21;9;4.28
Not_1;22;9;4.68
Not_1;23;9;8.6
Not_1;24;9;7.43
Not_1;25;9;3.93
Not_1;26;9;6.63
Not_1;27;9;5.85
Not_1;28;9;5.85
Not_1;29;9;7.83
Not_1;30;9;3.93
Not_1;31;9;4.28
Not_1;32;9;4.3
Not_1;33;9;5.48
Not_1;34;9;7.83
Not_1;35;9;3.93
Not_1;36;9;3.93
Not_1;37;9;5.85
Not_1;38;9;5.45
Not_1;39;9;7.08
Not_1;40;9;7.03
Not_1;41;9;7.43
Not_1;42;9;8.2
Not_1;43;9;8.2
Not_1;44;9;15.63
Not_1;45;9;5.45
Not_1;46;9;6.63
Not_1;47;9;8.58
Not_1;48;9;9.38
Not_1;49;9;10.55
Not_1;50;9;7.83
Not_1;51;9;7.8
Not_1;52;9;10.15
Not_1;53;9;10.95
Not_1;54;9;17.95
Not_1;55;9;7.8
Not_1;56;9;10.15
Not_1;57;9;11.7
Not_1;58;9;15.65
Not_1;59;9;14.85
Not_1;60;9;7.8
Not_1;61;9;9.4
Not_1;62;9;10.15
Not_1;63;9;14.05
Not_1;64;9;15.65
Not_1;65;9;7.8
Not_1;66;9;11.75
Not_1;67;9;10.2
Not_1;68;9;15.65
Not_1;69;9;17.2
Not_1;70;9;9.35
Not_1;71;9;9.4
Not_1;72;9;13.25
Not_1;73;9;14.85
Not_1;74;9;20.35
Not_1;75;9;9.35
Not_1;76;9;17.2
Not_1;77;9;17.2
Not_1;78;9;14.85
Not_1;79;9;22.65
Not_1;80;9;15.65
Not_1;81;9;14.8
Not_1;82;9;15.6
Not_1;83;9;21.1
Not_1;84;9;23.4
Not_1;85;9;15.6
Not_1;86;9;18.75
Not_1;87;9;16.45
Not_1;88;9;20.35
Not_1;89;9;21.1
Not_1;90;9;16.4
Not_1;91;9;21.9
Not_1;92;9;28.9
Not_1;93;9;29.7
Not_1;94;9;35.15
Not_1;95;9;36.7
Not_1;96;9;39.8
Not_1;97;9;53.9
Not_1;98;9;60.9
Not_1;99;9;68.75
Not_1;100;9;47
Not_1;101;9;66.25
Not_1;102;9;78.25
Not_1;103;9;70.25
Not_1;104;9;85.75
Not_1;105;9;78
Not_1;106;9;70.5
Not_1;107;9;86
Not_1;108;9;82
Not_1;109;9;93.75
Not_1;110;9;51
Not_1;111;9;74
Not_1;112;9;70.25
Not_1;113;9;78
Not_1;114;9;82
Not_1;115;9;54.5
Not_1;116;9;58.5
Not_1;117;9;58.5
Not_1;118;9;93.75
Not_1;119;9;97.5
Not_1;120;9;62.5
Not_1;121;9;74.25
Not_1;122;9;113.25
Not_1;123;9;125
Not_1;124;9;128.75
Not_1;125;9;70.5
Not_1;126;9;86
Not_1;127;9;121
Not_1;128;9;128.75
Not_1;129;9;156.25
Not_1;130;9;115
Not_1;131;9;117.5
Not_1;132;9;195
Not_1;133;9;155
Not_1;134;9;195
Not_1;135;9;157.5
Not_1;136;9;117.5
Not_1;137;9;157.5
Not_1;138;9;157.5
Not_1;139;9;275
Not_1;140;9;195
Not_1;141;9;150.38
Not_1;142;9;113.25
Not_1;143;9;195
Not_1;144;9;430
Not_1;145;9;195
Not_1;146;9;312.5
Not_1;147;9;312.5
Not_1;148;9;312.5
Not_1;149;9;350
Not_1;150;9;272.5
Not_1;151;9;780
Not_1;152;9;352.5
Not_1;153;9;545
Not_1;154;9;625
Not_1;155;9;235
Not_1;156;9;625
Not_1;157;9;507.5
Not_1;158;9;547.5
Not_1;159;9;390
Not_1;160;9;315
Not_1;161;9;390
Not_1;162;9;470
Not_1;163;9;430
Not_1;164;9;625
Not_1;165;9;430
Not_1;166;9;430
Not_1;167;9;625
Not_1;168;9;625
Not_1;169;9;900
Not_1;170;9;507.5
Not_1;171;9;430
Not_1;172;9;470
Not_1;173;9;625
Not_1;174;9;662.5
Not_1;175;9;350
Not_1;176;9;510
Not_1;177;9;427.5
Not_1;178;9;507.5
Not_1;179;9;625
Not_1;0;10;2.35
Not_1;1;10;2.75
Not_1;2;10;3.13
Not_1;3;10;3.9
Not_1;4;10;3.9
Not_1;5;10;2.73
Not_1;6;10;2.73
Not_1;7;10;3.13
Not_1;8;10;3.53
Not_1;9;10;3.9
Not_1;10;10;3.5
Not_1;11;10;3.9
Not_1;12;10;6.25
Not_1;13;10;4.7
Not_1;14;10;5.08
Not_1;15;10;3.5
Not_1;16;10;4.3
Not_1;17;10;5.08
Not_1;18;10;4.68
Not_1;19;10;7.03
Not_1;20;10;4.3
Not_1;21;10;4.3
Not_1;22;10;5.85
Not_1;23;10;7.4
Not_1;24;10;5.48
Not_1;25;10;4.28
Not_1;26;10;5.1
Not_1;27;10;6.25
Not_1;28;10;5.88
Not_1;29;10;6.65
Not_1;30;10;3.53
Not_1;31;10;4.3
Not_1;32;10;4.68
Not_1;33;10;5.85
Not_1;34;10;6.65
Not_1;35;10;3.93
Not_1;36;10;3.9
Not_1;37;10;5.48
Not_1;38;10;5.1
Not_1;39;10;7.43
Not_1;40;10;6.63
Not_1;41;10;7.83
Not_1;42;10;8.6
Not_1;43;10;7.43
Not_1;44;10;16.4
Not_1;45;10;5.85
Not_1;46;10;6.65
Not_1;47;10;7.8
Not_1;48;10;10.15
Not_1;49;10;10.15
Not_1;50;10;7.03
Not_1;51;10;10.15
Not_1;52;10;11.75
Not_1;53;10;13.25
Not_1;54;10;13.3
Not_1;55;10;7.05
Not_1;56;10;9.4
Not_1;57;10;12.5
Not_1;58;10;14.05
Not_1;59;10;17.2
Not_1;60;10;7.8
Not_1;61;10;8.6
Not_1;62;10;11.75
Not_1;63;10;12.5
Not_1;64;10;15.6
Not_1;65;10;7.8
Not_1;66;10;14.05
Not_1;67;10;11.75
Not_1;68;10;14.85
Not_1;69;10;17.15
Not_1;70;10;10.95
Not_1;71;10;10.15
Not_1;72;10;12.5
Not_1;73;10;14.05
Not_1;74;10;19.5
Not_1;75;10;9.4
Not_1;76;10;15.65
Not_1;77;10;14.05
Not_1;78;10;17.95
Not_1;79;10;22.65
Not_1;80;10;16.4
Not_1;81;10;14.05
Not_1;82;10;14.85
Not_1;83;10;21.85
Not_1;84;10;28.1
Not_1;85;10;17.2
Not_1;86;10;17.95
Not_1;87;10;17.2
Not_1;88;10;20.35
Not_1;89;10;24.2
Not_1;90;10;16.4
Not_1;91;10;21.1
Not_1;92;10;29.7
Not_1;93;10;28.95
Not_1;94;10;35.95
Not_1;95;10;34.35
Not_1;96;10;40.6
Not_1;97;10;43.75
Not_1;98;10;67.15
Not_1;99;10;66.4
Not_1;100;10;43
Not_1;101;10;66.25
Not_1;102;10;70.5
Not_1;103;10;74.25
Not_1;104;10;86
Not_1;105;10;82
Not_1;106;10;74.25
Not_1;107;10;54.5
Not_1;108;10;89.75
Not_1;109;10;93.75
Not_1;110;10;46.75
Not_1;111;10;58.5
Not_1;112;10;74
Not_1;113;10;78.25
Not_1;114;10;93.75
Not_1;115;10;47
Not_1;116;10;74.25
Not_1;117;10;74
Not_1;118;10;88
Not_1;119;10;93.75
Not_1;120;10;25.38
Not_1;121;10;74.25
Not_1;122;10;113.25
Not_1;123;10;136.75
Not_1;124;10;128.75
Not_1;125;10;70.25
Not_1;126;10;97.75
Not_1;127;10;109.25
Not_1;128;10;128.75
Not_1;129;10;164
Not_1;130;10;77.5
Not_1;131;10;117.5
Not_1;132;10;115
Not_1;133;10;115
Not_1;134;10;232.5
Not_1;135;10;195
Not_1;136;10;155
Not_1;137;10;157.5
Not_1;138;10;195
Not_1;139;10;275
Not_1;140;10;195
Not_1;141;10;126.88
Not_1;142;10;174.5
Not_1;143;10;272.5
Not_1;144;10;430
Not_1;145;10;157.5
Not_1;146;10;235
Not_1;147;10;350
Not_1;148;10;350
Not_1;149;10;390
Not_1;150;10;350
Not_1;151;10;467.5
Not_1;152;10;312.5
Not_1;153;10;780
Not_1;154;10;625
Not_1;155;10;195
Not_1;156;10;742.5
Not_1;157;10;507.5
Not_1;158;10;467.5
Not_1;159;10;390
Not_1;160;10;350
Not_1;161;10;392.5
Not_1;162;10;507.5
Not_1;163;10;470
Not_1;164;10;585
Not_1;165;10;547.5
Not_1;166;10;547.5
Not_1;167;10;507.5
Not_1;168;10;470
Not_1;169;10;975
Not_1;170;10;507.5
Not_1;171;10;430
Not_1;172;10;507.5
Not_1;173;10;625
Not_1;174;10;1132.5
Not_1;175;10;430
Not_1;176;10;507.5
Not_1;177;10;470
Not_1;178;10;430
Not_1;179;10;742.5
Not_1;0;11;2.33
Not_1;1;11;2.35
Not_1;2;11;3.13
Not_1;3;11;3.13
Not_1;4;11;4.28
Not_1;5;11;2.35
Not_1;6;11;2.33
Not_1;7;11;3.13
Not_1;8;11;3.53
Not_1;9;11;3.9
Not_1;10;11;3.53
Not_1;11;11;4.3
Not_1;12;11;6.63
Not_1;13;11;4.3
Not_1;14;11;6.63
Not_1;15;11;3.53
Not_1;16;11;5.08
Not_1;17;11;6
Not_1;18;11;4.68
Not_1;19;11;6.28
Not_1;20;11;6.25
Not_1;21;11;5.08
Not_1;22;11;6.63
Not_1;23;11;7.03
Not_1;24;11;5.85
Not_1;25;11;5.1
Not_1;26;11;4.68
Not_1;27;11;5.45
Not_1;28;11;6.65
Not_1;29;11;6.25
Not_1;30;11;4.28
Not_1;31;11;4.3
Not_1;32;11;4.68
Not_1;33;11;4.7
Not_1;34;11;5.48
Not_1;35;11;3.9
Not_1;36;11;3.9
Not_1;37;11;7.43
Not_1;38;11;5.08
Not_1;39;11;7.03
Not_1;40;11;5.08
Not_1;41;11;5.48
Not_1;42;11;9.38
Not_1;43;11;7.43
Not_1;44;11;14.05
Not_1;45;11;7.03
Not_1;46;11;6.25
Not_1;47;11;8.6
Not_1;48;11;9.78
Not_1;49;11;12.5
Not_1;50;11;5.88
Not_1;51;11;7.8
Not_1;52;11;14.05
Not_1;53;11;12.5
Not_1;54;11;13.3
Not_1;55;11;7
Not_1;56;11;10.2
Not_1;57;11;13.25
Not_1;58;11;14.1
Not_1;59;11;17.2
Not_1;60;11;8.6
Not_1;61;11;7.85
Not_1;62;11;14.05
Not_1;63;11;12.5
Not_1;64;11;14.85
Not_1;65;11;7.85
Not_1;66;11;13.3
Not_1;67;11;13.3
Not_1;68;11;11.75
Not_1;69;11;17.2
Not_1;70;11;12.5
Not_1;71;11;11.7
Not_1;72;11;14.85
Not_1;73;11;14.15
Not_1;74;11;20.3
Not_1;75;11;9.35
Not_1;76;11;13.25
Not_1;77;11;13.25
Not_1;78;11;17.95
Not_1;79;11;18.75
Not_1;80;11;11.7
Not_1;81;11;14.85
Not_1;82;11;17.95
Not_1;83;11;21.1
Not_1;84;11;29.65
Not_1;85;11;14.8
Not_1;86;11;17.95
Not_1;87;11;16.4
Not_1;88;11;20.3
Not_1;89;11;19.5
Not_1;90;11;17.15
Not_1;91;11;21.1
Not_1;92;11;32.8
Not_1;93;11;26.55
Not_1;94;11;39.05
Not_1;95;11;32.8
Not_1;96;11;40.6
Not_1;97;11;46.9
Not_1;98;11;53.4
Not_1;99;11;70.3
Not_1;100;11;46.75
Not_1;101;11;58.5
Not_1;102;11;66.25
Not_1;103;11;78
Not_1;104;11;74
Not_1;105;11;82.25
Not_1;106;11;70.25
Not_1;107;11;66.25
Not_1;108;11;85.75
Not_1;109;11;97.5
Not_1;110;11;47
Not_1;111;11;66.5
Not_1;112;11;85.75
Not_1;113;11;78
Not_1;114;11;97.5
Not_1;115;11;54.5
Not_1;116;11;74
Not_1;117;11;62.5
Not_1;118;11;82
Not_1;119;11;85.75
Not_1;120;11;39
Not_1;121;11;93.75
Not_1;122;11;93.75
Not_1;123;11;171.75
Not_1;124;11;172
Not_1;125;11;66.25
Not_1;126;11;78
Not_1;127;11;117.25
Not_1;128;11;175.75
Not_1;129;11;152.25
Not_1;130;11;70.25
Not_1;131;11;77.5
Not_1;132;11;117.5
Not_1;133;11;117.5
Not_1;134;11;195
Not_1;135;11;117.5
Not_1;136;11;117.5
Not_1;137;11;235
Not_1;138;11;232.5
Not_1;139;11;275
Not_1;140;11;197.5
Not_1;141;11;76.38
Not_1;142;11;154.38
Not_1;143;11;310
Not_1;144;11;430
Not_1;145;11;235
Not_1;146;11;195
Not_1;147;11;232.5
Not_1;148;11;232.5
Not_1;149;11;312.5
Not_1;150;11;310
Not_1;151;11;545
Not_1;152;11;390
Not_1;153;11;467.5
Not_1;154;11;507.5
Not_1;155;11;312.5
Not_1;156;11;547.5
Not_1;157;11;390
Not_1;158;11;507.5
Not_1;159;11;507.5
Not_1;160;11;390
Not_1;161;11;430
Not_1;162;11;507.5
Not_1;163;11;467.5
Not_1;164;11;625
Not_1;165;11;467.5
Not_1;166;11;467.5
Not_1;167;11;702.5
Not_1;168;11;585
Not_1;169;11;1015
Not_1;170;11;427.5
Not_1;171;11;430
Not_1;172;11;507.5
Not_1;173;11;625
Not_1;174;11;780
Not_1;175;11;430
Not_1;176;11;507.5
Not_1;177;11;510
Not_1;178;11;430
Not_1;179;11;782.5
Not_1;0;12;2.35
Not_1;1;12;2.75
Not_1;2;12;3.13
Not_1;3;12;3.15
Not_1;4;12;3.93
Not_1;5;12;1.95
Not_1;6;12;2.35
Not_1;7;12;4.3
Not_1;8;12;3.9
Not_1;9;12;3.9
Not_1;10;12;3.5
Not_1;11;12;5.48
Not_1;12;12;5.48
Not_1;13;12;4.68
Not_1;14;12;7.43
Not_1;15;12;5.45
Not_1;16;12;6.25
Not_1;17;12;5.48
Not_1;18;12;4.68
Not_1;19;12;6.63
Not_1;20;12;5.1
Not_1;21;12;5.48
Not_1;22;12;5.48
Not_1;23;12;4.7
Not_1;24;12;6.25
Not_1;25;12;4.68
Not_1;26;12;4.68
Not_1;27;12;6.65
Not_1;28;12;6.25
Not_1;29;12;6.25
Not_1;30;12;3.93
Not_1;31;12;5.85
Not_1;32;12;5.48
Not_1;33;12;4.7
Not_1;34;12;5.48
Not_1;35;12;3.9
Not_1;36;12;4.68
Not_1;37;12;6.25
Not_1;38;12;6.25
Not_1;39;12;6.63
Not_1;40;12;4.7
Not_1;41;12;5.88
Not_1;42;12;7.83
Not_1;43;12;7.43
Not_1;44;12;12.88
Not_1;45;12;5.48
Not_1;46;12;7.03
Not_1;47;12;7.4
Not_1;48;12;11.33
Not_1;49;12;11.73
Not_1;50;12;5.85
Not_1;51;12;7.85
Not_1;52;12;12.5
Not_1;53;12;12.5
Not_1;54;12;11.75
Not_1;55;12;7.85
Not_1;56;12;12.5
Not_1;57;12;14.85
Not_1;58;12;13.3
Not_1;59;12;17.2
Not_1;60;12;7.8
Not_1;61;12;9.4
Not_1;62;12;10.95
Not_1;63;12;12.5
Not_1;64;12;17.2
Not_1;65;12;7.85
Not_1;66;12;10.15
Not_1;67;12;12.5
Not_1;68;12;10.95
Not_1;69;12;16.4
Not_1;70;12;11.75
Not_1;71;12;10.15
Not_1;72;12;12.75
Not_1;73;12;14.05
Not_1;74;12;19.6
Not_1;75;12;10.15
Not_1;76;12;13.3
Not_1;77;12;14.1
Not_1;78;12;20.3
Not_1;79;12;18
Not_1;80;12;11.7
Not_1;81;12;14.05
Not_1;82;12;17.95
Not_1;83;12;21.85
Not_1;84;12;27.35
Not_1;85;12;14.1
Not_1;86;12;18.75
Not_1;87;12;15.65
Not_1;88;12;21.1
Not_1;89;12;19.5
Not_1;90;12;17.95
Not_1;91;12;20.3
Not_1;92;12;28.9
Not_1;93;12;28.9
Not_1;94;12;39.85
Not_1;95;12;33.6
Not_1;96;12;38.25
Not_1;97;12;57.05
Not_1;98;12;60.9
Not_1;99;12;70.3
Not_1;100;12;47
Not_1;101;12;54.5
Not_1;102;12;62.5
Not_1;103;12;82
Not_1;104;12;70.25
Not_1;105;12;78
Not_1;106;12;58.75
Not_1;107;12;70.25
Not_1;108;12;82
Not_1;109;12;93.75
Not_1;110;12;50.75
Not_1;111;12;58.5
Not_1;112;12;85.75
Not_1;113;12;97.5
Not_1;114;12;101.5
Not_1;115;12;58.5
Not_1;116;12;54.75
Not_1;117;12;58.75
Not_1;118;12;86
Not_1;119;12;82
Not_1;120;12;54.63
Not_1;121;12;93.75
Not_1;122;12;93.75
Not_1;123;12;121
Not_1;124;12;117
Not_1;125;12;66.5
Not_1;126;12;90
Not_1;127;12;101.5
Not_1;128;12;160
Not_1;129;12;183.5
Not_1;130;12;77.5
Not_1;131;12;117.5
Not_1;132;12;77.5
Not_1;133;12;155
Not_1;134;12;155
Not_1;135;12;155
Not_1;136;12;117.5
Not_1;137;12;195
Not_1;138;12;272.5
Not_1;139;12;197.5
Not_1;140;12;157.5
Not_1;141;12;95.63
Not_1;142;12;119.13
Not_1;143;12;232.5
Not_1;144;12;430
Not_1;145;12;195
Not_1;146;12;157.5
Not_1;147;12;350
Not_1;148;12;350
Not_1;149;12;427.5
Not_1;150;12;312.5
Not_1;151;12;780
Not_1;152;12;272.5
Not_1;153;12;545
Not_1;154;12;272.5
Not_1;155;12;275
Not_1;156;12;470
Not_1;157;12;392.5
Not_1;158;12;507.5
Not_1;159;12;470
Not_1;160;12;390
Not_1;161;12;392.5
Not_1;162;12;507.5
Not_1;163;12;470
Not_1;164;12;665
Not_1;165;12;312.5
Not_1;166;12;312.5
Not_1;167;12;937.5
Not_1;168;12;625
Not_1;169;12;1562.5
Not_1;170;12;390
Not_1;171;12;390
Not_1;172;12;507.5
Not_1;173;12;430
Not_1;174;12;1250
Not_1;175;12;430
Not_1;176;12;507.5
Not_1;177;12;467.5
Not_1;178;12;625
Not_1;179;12;742.5
Not_1;0;13;1.95
Not_1;1;13;3.53
Not_1;2;13;3.13
Not_1;3;13;3.13
Not_1;4;13;3.9
Not_1;5;13;2.35
Not_1;6;13;2.75
Not_1;7;13;3.13
Not_1;8;13;5.08
Not_1;9;13;3.53
Not_1;10;13;3.53
Not_1;11;13;5.48
Not_1;12;13;5.1
Not_1;13;13;6.25
Not_1;14;13;5.88
Not_1;15;13;4.68
Not_1;16;13;4.68
Not_1;17;13;5.48
Not_1;18;13;5.85
Not_1;19;13;6.25
Not_1;20;13;5.08
