alg;inst;repl;dist; 
full;158;7;2019.72;
full;159;7;1947.64;
full;160;7;1313.11;
full;161;7;1403.59;
full;162;7;1641.01;
full;163;7;1917.32;
full;164;7;1850.25;
full;165;7;617.34;
full;166;7;696.38;
full;167;7;815.18;
full;168;7;898.03;
full;169;7;899.07;
full;170;7;766.46;
full;171;7;848.45;
full;172;7;994.49;
full;173;7;1145.27;
full;174;7;1235.35;
full;175;7;667.18;
full;176;7;774.46;
full;177;7;1012.5;
full;178;7;1092;
full;179;7;1301.56;
full;0;8;219.45;
full;1;8;240.07;
full;2;8;224.47;
full;3;8;242.53;
full;4;8;276.32;
full;5;8;260.56;
full;6;8;230.69;
full;7;8;229.79;
full;8;8;250.94;
full;9;8;241.31;
full;10;8;298.32;
full;11;8;272.7;
full;12;8;326.56;
full;13;8;299.61;
full;14;8;357.59;
full;15;8;282.66;
full;16;8;305.88;
full;17;8;320.13;
full;18;8;300.7;
full;19;8;291.9;
full;20;8;358.97;
full;21;8;350.75;
full;22;8;355.76;
full;23;8;322.09;
full;24;8;344.52;
full;25;8;364.27;
full;26;8;423.99;
full;27;8;368.99;
full;28;8;404.1;
full;29;8;428.76;
full;30;8;604.35;
full;31;8;549.19;
full;32;8;564.13;
full;33;8;644.66;
full;34;8;584.55;
full;35;8;604.12;
full;36;8;631.35;
full;37;8;621.15;
full;38;8;618.54;
full;39;8;660.92;
full;40;8;330.92;
full;41;8;381.88;
full;42;8;383.84;
full;43;8;357.36;
full;44;8;442.46;
full;45;8;537.22;
full;46;8;446.59;
full;47;8;437.78;
full;48;8;576.7;
full;49;8;618.36;
full;50;8;511.01;
full;51;8;491.89;
full;52;8;508.6;
full;53;8;616.09;
full;54;8;658.27;
full;55;8;351.15;
full;56;8;412.02;
full;57;8;474.33;
full;58;8;388.27;
full;59;8;414.75;
full;60;8;2281.07;
full;61;8;2243.28;
full;62;8;2446.71;
full;63;8;2292.79;
full;64;8;2537.58;
full;65;8;633.99;
full;66;8;695.15;
full;67;8;792.4;
full;68;8;813.14;
full;69;8;838.3;
full;70;8;766.53;
full;71;8;775.05;
full;72;8;744.56;
full;73;8;869.33;
full;74;8;924.15;
full;75;8;476.23;
full;76;8;452.44;
full;77;8;462.56;
full;78;8;479.48;
full;79;8;575.91;
full;80;8;505.12;
full;81;8;462.91;
full;82;8;491.89;
full;83;8;513.68;
full;84;8;571.58;
full;85;8;826.4;
full;86;8;818.34;
full;87;8;861.43;
full;88;8;936.98;
full;89;8;972.9;
full;90;8;558.92;
full;91;8;638.9;
full;92;8;650.14;
full;93;8;721.5;
full;94;8;670.25;
full;95;8;423.74;
full;96;8;460.69;
full;97;8;422.38;
full;98;8;432.9;
full;99;8;432.6;
full;100;8;798.01;
full;101;8;777.16;
full;102;8;886.12;
full;103;8;928.2;
full;104;8;929.45;
full;105;8;754.46;
full;106;8;778.43;
full;107;8;990.79;
full;108;8;919.61;
full;109;8;1082.21;
full;110;8;704.47;
full;111;8;726.47;
full;112;8;939.63;
full;113;8;852.07;
full;114;8;875.01;
full;115;8;725.46;
full;116;8;829.68;
full;117;8;837.96;
full;118;8;846.65;
full;119;8;968.36;
full;120;8;889.37;
full;121;8;1067.91;
full;122;8;1103.8;
full;123;8;1101.27;
full;124;8;1139.84;
full;125;8;787.63;
full;126;8;809.92;
full;127;8;1103.3;
full;128;8;1102.05;
full;129;8;996.76;
full;130;8;927.28;
full;131;8;919.51;
full;132;8;972.5;
full;133;8;1135.25;
full;134;8;1390.02;
full;135;8;955.73;
full;136;8;1260.62;
full;137;8;1340.77;
full;138;8;1631.47;
full;139;8;1962.3;
full;140;8;2098.02;
full;141;8;2009.09;
full;142;8;1889.42;
full;143;8;1734.19;
full;144;8;1896.26;
full;145;8;1109.79;
full;146;8;1250.93;
full;147;8;1519.45;
full;148;8;1415.24;
full;149;8;1537.49;
full;150;8;1401.42;
full;151;8;1511.22;
full;152;8;1639.02;
full;153;8;1906.34;
full;154;8;2341.65;
full;155;8;1418.41;
full;156;8;1478.84;
full;157;8;1625.15;
full;158;8;1965.68;
full;159;8;2096.68;
full;160;8;1313.11;
full;161;8;1403.59;
full;162;8;1641.01;
full;163;8;1874.88;
full;164;8;2040.23;
full;165;8;617.34;
full;166;8;698.55;
full;167;8;799.29;
full;168;8;898.03;
full;169;8;899.07;
full;170;8;766.46;
full;171;8;848.45;
full;172;8;998.18;
full;173;8;1145.27;
full;174;8;1235.35;
full;175;8;667.18;
full;176;8;811.85;
full;177;8;1012.5;
full;178;8;1092;
full;179;8;1301.56;
full;0;9;220.75;
full;1;9;229.31;
full;2;9;220.99;
full;3;9;240.21;
full;4;9;246.94;
full;5;9;234.32;
full;6;9;234.41;
full;7;9;224.47;
full;8;9;250.77;
full;9;9;243.32;
full;10;9;277.44;
full;11;9;272.7;
full;12;9;309.78;
full;13;9;279.41;
full;14;9;357.59;
full;15;9;272.7;
full;16;9;290.4;
full;17;9;289.04;
full;18;9;343.53;
full;19;9;283.86;
full;20;9;358.97;
full;21;9;397.27;
full;22;9;380.79;
full;23;9;309.07;
full;24;9;320.01;
full;25;9;387.35;
full;26;9;355.54;
full;27;9;343.92;
full;28;9;360.11;
full;29;9;428.76;
full;30;9;556.31;
full;31;9;554.89;
full;32;9;545.88;
full;33;9;641.71;
full;34;9;518.78;
full;35;9;620.34;
full;36;9;621.63;
full;37;9;577.43;
full;38;9;719.43;
full;39;9;660.92;
full;40;9;324.93;
full;41;9;442.34;
full;42;9;390.67;
full;43;9;366.94;
full;44;9;427.42;
full;45;9;489.87;
full;46;9;512.2;
full;47;9;570.06;
full;48;9;599.61;
full;49;9;629.91;
full;50;9;469.97;
full;51;9;507.3;
full;52;9;540.19;
full;53;9;741.54;
full;54;9;656.7;
full;55;9;390.87;
full;56;9;378.87;
full;57;9;367.34;
full;58;9;445;
full;59;9;417.42;
full;60;9;2281.07;
full;61;9;2243.28;
full;62;9;2446.71;
full;63;9;2541.22;
full;64;9;2564.12;
full;65;9;708.14;
full;66;9;696.09;
full;67;9;868.62;
full;68;9;813.14;
full;69;9;838.3;
full;70;9;766.53;
full;71;9;775.05;
full;72;9;744.56;
full;73;9;869.33;
full;74;9;911.3;
full;75;9;424.49;
full;76;9;452.44;
full;77;9;417.61;
full;78;9;498.86;
full;79;9;575.91;
full;80;9;505.12;
full;81;9;530.02;
full;82;9;462.57;
full;83;9;458.72;
full;84;9;566.37;
full;85;9;833.81;
full;86;9;818.34;
full;87;9;896;
full;88;9;886.69;
full;89;9;852.68;
full;90;9;515.56;
full;91;9;587.44;
full;92;9;627.73;
full;93;9;722.94;
full;94;9;623.2;
full;95;9;454.2;
full;96;9;450.35;
full;97;9;409.22;
full;98;9;414.73;
full;99;9;461.17;
full;100;9;741.54;
full;101;9;799.26;
full;102;9;886.12;
full;103;9;915.83;
full;104;9;858.16;
full;105;9;754.46;
full;106;9;778.43;
full;107;9;990.79;
full;108;9;919.61;
full;109;9;1274.59;
full;110;9;704.47;
full;111;9;726.47;
full;112;9;939.63;
full;113;9;852.07;
full;114;9;856.45;
full;115;9;725.46;
full;116;9;829.68;
full;117;9;837.96;
full;118;9;868.94;
full;119;9;969.18;
full;120;9;921.85;
full;121;9;1067.91;
full;122;9;1048.9;
full;123;9;1144.47;
full;124;9;1158.92;
full;125;9;787.63;
full;126;9;809.92;
full;127;9;1080.26;
full;128;9;1276.13;
full;129;9;1029.76;
full;130;9;935.92;
full;131;9;919.51;
full;132;9;972.5;
full;133;9;1255.81;
full;134;9;1449.45;
full;135;9;955.73;
full;136;9;1260.62;
full;137;9;1516.62;
full;138;9;1615.85;
full;139;9;1991.1;
full;140;9;1865.27;
full;141;9;1855.97;
full;142;9;2036.18;
full;143;9;1904.63;
full;144;9;1896.26;
full;145;9;1109.79;
full;146;9;1250.93;
full;147;9;1519.45;
full;148;9;1415.24;
full;149;9;1640.2;
full;150;9;1442.86;
full;151;9;1511.22;
full;152;9;1612.77;
full;153;9;1995.28;
full;154;9;2377.16;
full;155;9;1410.13;
full;156;9;1478.84;
full;157;9;1593.84;
full;158;9;2019.72;
full;159;9;1905.88;
full;160;9;1313.11;
full;161;9;1403.59;
full;162;9;1641.01;
full;163;9;1894.48;
full;164;9;2051.55;
full;165;9;617.34;
full;166;9;698.55;
full;167;9;804.22;
full;168;9;890.73;
full;169;9;899.07;
full;170;9;766.46;
full;171;9;846.51;
full;172;9;998.18;
full;173;9;1145.27;
full;174;9;1235.35;
full;175;9;667.18;
full;176;9;811.85;
full;177;9;1012.5;
full;178;9;1092;
full;179;9;1333.8;
full;0;10;229.31;
full;1;10;220.75;
full;2;10;220.99;
full;3;10;238.35;
full;4;10;239.48;
full;5;10;220.99;
full;6;10;227.77;
full;7;10;234.41;
full;8;10;270.79;
full;9;10;251.03;
full;10;10;264.59;
full;11;10;272.7;
full;12;10;326.23;
full;13;10;317.09;
full;14;10;357.59;
full;15;10;305.88;
full;16;10;305.88;
full;17;10;303.98;
full;18;10;318.77;
full;19;10;308.65;
full;20;10;358.97;
full;21;10;384.54;
full;22;10;380.79;
full;23;10;315.92;
full;24;10;340.12;
full;25;10;380.43;
full;26;10;361.81;
full;27;10;348.46;
full;28;10;371.46;
full;29;10;428.76;
full;30;10;604.35;
full;31;10;569.72;
full;32;10;635.66;
full;33;10;644.66;
full;34;10;608.49;
full;35;10;620.34;
full;36;10;648.96;
full;37;10;575.39;
full;38;10;665.01;
full;39;10;613.88;
full;40;10;331.97;
full;41;10;415.18;
full;42;10;408.92;
full;43;10;341.39;
full;44;10;522.25;
full;45;10;490.4;
full;46;10;510.54;
full;47;10;456.86;
full;48;10;680.66;
full;49;10;620.25;
full;50;10;506.08;
full;51;10;507.3;
full;52;10;568.34;
full;53;10;536.69;
full;54;10;649.67;
full;55;10;353.92;
full;56;10;399.97;
full;57;10;382.45;
full;58;10;408.69;
full;59;10;428.56;
full;60;10;2241.05;
full;61;10;2243.28;
full;62;10;2446.71;
full;63;10;2344.56;
full;64;10;2715.33;
full;65;10;643.64;
full;66;10;773.11;
full;67;10;758.87;
full;68;10;751.19;
full;69;10;787.74;
full;70;10;766.53;
full;71;10;775.05;
full;72;10;744.56;
full;73;10;869.33;
full;74;10;911.3;
full;75;10;424.49;
full;76;10;452.44;
full;77;10;445.69;
full;78;10;537.45;
full;79;10;482.56;
full;80;10;505.12;
full;81;10;450.8;
full;82;10;497.44;
full;83;10;493.43;
full;84;10;601;
full;85;10;825.67;
full;86;10;818.34;
full;87;10;862.85;
full;88;10;1045.9;
full;89;10;910.07;
full;90;10;552.42;
full;91;10;587.44;
full;92;10;659.51;
full;93;10;565.99;
full;94;10;659.25;
full;95;10;440.85;
full;96;10;444.64;
full;97;10;403.17;
full;98;10;419.26;
full;99;10;461.17;
full;100;10;741.54;
full;101;10;781.02;
full;102;10;886.12;
full;103;10;915.83;
full;104;10;858.16;
full;105;10;754.46;
full;106;10;778.43;
full;107;10;990.79;
full;108;10;1021;
full;109;10;1274.59;
full;110;10;704.47;
full;111;10;838.6;
full;112;10;939.63;
full;113;10;1037.06;
full;114;10;997.02;
full;115;10;725.46;
full;116;10;829.68;
full;117;10;985.37;
full;118;10;868.94;
full;119;10;1045.6;
full;120;10;921.85;
full;121;10;1067.91;
full;122;10;1048.9;
full;123;10;1228.26;
full;124;10;1158.92;
full;125;10;787.63;
full;126;10;809.92;
full;127;10;963.25;
full;128;10;1102.05;
full;129;10;1121.75;
full;130;10;890.83;
full;131;10;919.51;
full;132;10;972.5;
full;133;10;1181.06;
full;134;10;1258.66;
full;135;10;955.73;
full;136;10;1260.62;
full;137;10;1516.62;
full;138;10;1550.08;
full;139;10;1987.13;
full;140;10;1820.38;
full;141;10;1966.5;
full;142;10;1736;
full;143;10;2098.62;
full;144;10;2188.92;
full;145;10;1109.79;
full;146;10;1250.93;
full;147;10;1519.45;
full;148;10;1415.24;
full;149;10;1536.19;
full;150;10;1442.86;
full;151;10;1496.09;
full;152;10;1639.02;
full;153;10;1723.74;
full;154;10;2377.16;
full;155;10;1291.97;
full;156;10;1478.84;
full;157;10;1692.33;
full;158;10;1939.97;
full;159;10;1815.93;
full;160;10;1313.11;
full;161;10;1403.59;
full;162;10;1641.01;
full;163;10;2021.75;
full;164;10;1976.5;
full;165;10;617.34;
full;166;10;698.55;
full;167;10;804.22;
full;168;10;898.03;
full;169;10;899.07;
full;170;10;766.46;
full;171;10;846.51;
full;172;10;998.18;
full;173;10;1145.27;
full;174;10;1235.35;
full;175;10;666.66;
full;176;10;811.85;
full;177;10;1012.5;
full;178;10;1037.62;
full;179;10;1333.8;
full;0;11;229.31;
full;1;11;229.31;
full;2;11;260.56;
full;3;11;245.25;
full;4;11;266.92;
full;5;11;229.31;
full;6;11;220.75;
full;7;11;229.31;
full;8;11;270.91;
full;9;11;240.78;
full;10;11;272.7;
full;11;11;305.88;
full;12;11;315.33;
full;13;11;284.11;
full;14;11;357.59;
full;15;11;305.88;
full;16;11;264.46;
full;17;11;306.35;
full;18;11;300.16;
full;19;11;283.12;
full;20;11;358.97;
full;21;11;361.02;
full;22;11;380.79;
full;23;11;296.29;
full;24;11;336.15;
full;25;11;400.79;
full;26;11;383.55;
full;27;11;372.42;
full;28;11;366.55;
full;29;11;428.76;
full;30;11;535.45;
full;31;11;553.06;
full;32;11;635.66;
full;33;11;620.75;
full;34;11;543.34;
full;35;11;583.28;
full;36;11;637.32;
full;37;11;657.3;
full;38;11;719.43;
full;39;11;660.92;
full;40;11;330.92;
full;41;11;442.34;
full;42;11;375.31;
full;43;11;356.69;
full;44;11;412.61;
full;45;11;498.86;
full;46;11;487.46;
full;47;11;570.06;
full;48;11;564.15;
full;49;11;618.36;
full;50;11;530.96;
full;51;11;491.89;
full;52;11;551.49;
full;53;11;595.24;
full;54;11;614.12;
full;55;11;359.49;
full;56;11;431.79;
full;57;11;370.49;
full;58;11;414.01;
full;59;11;448.96;
full;60;11;2068.34;
full;61;11;2243.28;
full;62;11;2446.71;
full;63;11;2541.22;
full;64;11;2696.96;
full;65;11;646.96;
full;66;11;728.56;
full;67;11;835.41;
full;68;11;751.19;
full;69;11;854.85;
full;70;11;766.53;
full;71;11;775.05;
full;72;11;744.05;
full;73;11;869.33;
full;74;11;924.15;
full;75;11;424.49;
full;76;11;452.44;
full;77;11;483.34;
full;78;11;508.3;
full;79;11;504.08;
full;80;11;439.22;
full;81;11;470.65;
full;82;11;542.47;
full;83;11;484.29;
full;84;11;538.27;
full;85;11;854.6;
full;86;11;818.34;
full;87;11;896.56;
full;88;11;843.1;
full;89;11;848.41;
full;90;11;552.42;
full;91;11;600.47;
full;92;11;659.51;
full;93;11;585.28;
full;94;11;713.6;
full;95;11;454.2;
full;96;11;477.68;
full;97;11;405.78;
full;98;11;372.66;
full;99;11;461.17;
full;100;11;789.13;
full;101;11;799.26;
full;102;11;887.62;
full;103;11;912.61;
full;104;11;1026.79;
full;105;11;754.46;
full;106;11;778.43;
full;107;11;990.79;
full;108;11;927.88;
full;109;11;1239.56;
full;110;11;754.46;
full;111;11;802.26;
full;112;11;806.88;
full;113;11;902.9;
full;114;11;997.02;
full;115;11;693.44;
full;116;11;815.83;
full;117;11;773.45;
full;118;11;868.94;
full;119;11;1140.47;
full;120;11;921.85;
full;121;11;993.03;
full;122;11;1094.93;
full;123;11;1228.26;
full;124;11;1157.32;
full;125;11;905.65;
full;126;11;1049.26;
full;127;11;866.51;
full;128;11;1276.13;
full;129;11;1074.51;
full;130;11;957.54;
full;131;11;1072.8;
full;132;11;972.5;
full;133;11;1196.6;
full;134;11;1208.34;
full;135;11;1010.42;
full;136;11;1260.62;
full;137;11;1340.77;
full;138;11;1631.47;
full;139;11;1991.1;
full;140;11;1954.99;
full;141;11;2009.09;
full;142;11;2012.5;
full;143;11;2030.42;
full;144;11;2111.81;
full;145;11;1101.51;
full;146;11;1250.93;
full;147;11;1519.45;
full;148;11;1415.24;
full;149;11;1606.25;
full;150;11;1442.86;
full;151;11;1511.22;
full;152;11;1636.24;
full;153;11;1982.88;
full;154;11;2377.16;
full;155;11;1399.22;
full;156;11;1476.77;
full;157;11;1692.33;
full;158;11;1814.89;
full;159;11;2108.42;
full;160;11;1313.11;
full;161;11;1403.59;
full;162;11;1641.01;
full;163;11;1965.6;
full;164;11;1908.62;
full;165;11;617.34;
full;166;11;698.55;
full;167;11;804.22;
full;168;11;898.03;
full;169;11;899.07;
full;170;11;766.46;
full;171;11;848.45;
full;172;11;998.18;
full;173;11;1133.06;
full;174;11;1235.35;
full;175;11;689.85;
full;176;11;811.85;
full;177;11;1012.5;
full;178;11;1092;
full;179;11;1301.56;
full;0;12;226.55;
full;1;12;229.31;
full;2;12;229.31;
full;3;12;254.18;
full;4;12;244.54;
full;5;12;219.45;
full;6;12;228.53;
full;7;12;226.69;
full;8;12;245.91;
full;9;12;268.07;
full;10;12;285.53;
full;11;12;264.22;
full;12;12;334.71;
full;13;12;336.36;
full;14;12;356.28;
full;15;12;282.56;
full;16;12;290.4;
full;17;12;293.29;
full;18;12;312.82;
full;19;12;303.69;
full;20;12;358.97;
full;21;12;379.75;
full;22;12;380.79;
full;23;12;329.42;
full;24;12;333.31;
full;25;12;384.33;
full;26;12;374.83;
full;27;12;361.68;
full;28;12;370.39;
full;29;12;415.7;
full;30;12;598.09;
full;31;12;528.57;
full;32;12;629.9;
full;33;12;609.57;
full;34;12;608.49;
full;35;12;620.34;
full;36;12;648.96;
full;37;12;626.9;
full;38;12;677.74;
full;39;12;660.92;
full;40;12;343.44;
full;41;12;401.12;
full;42;12;360.65;
full;43;12;371.84;
full;44;12;467.81;
full;45;12;490.93;
full;46;12;504.3;
full;47;12;515.77;
full;48;12;645.18;
full;49;12;628.89;
full;50;12;513.16;
full;51;12;560.46;
full;52;12;508;
full;53;12;564.09;
full;54;12;734;
full;55;12;345.76;
full;56;12;386.62;
full;57;12;474.33;
full;58;12;385.45;
full;59;12;437.45;
full;60;12;2080.78;
full;61;12;2243.28;
full;62;12;2363.74;
full;63;12;2541.22;
full;64;12;2584.92;
full;65;12;708.14;
full;66;12;762.34;
full;67;12;770.22;
full;68;12;751.19;
full;69;12;817.93;
full;70;12;906.76;
full;71;12;841.13;
full;72;12;746.42;
full;73;12;869.3;
full;74;12;924.15;
full;75;12;466.4;
full;76;12;452.44;
full;77;12;483.34;
full;78;12;508.3;
full;79;12;509.65;
full;80;12;439.22;
full;81;12;518.31;
full;82;12;464.3;
full;83;12;523.47;
full;84;12;605.43;
full;85;12;846.01;
full;86;12;818.34;
full;87;12;888.7;
full;88;12;859.38;
full;89;12;988.72;
full;90;12;592.74;
full;91;12;734.49;
full;92;12;656.35;
full;93;12;650.86;
full;94;12;744.95;
full;95;12;454.2;
full;96;12;424.41;
full;97;12;408.76;
full;98;12;390.65;
full;99;12;454.97;
full;100;12;777.53;
full;101;12;799.26;
full;102;12;887.62;
full;103;12;969.15;
full;104;12;1047.42;
full;105;12;726.38;
full;106;12;778.43;
full;107;12;990.79;
full;108;12;915.88;
full;109;12;1239.56;
full;110;12;754.46;
full;111;12;802.26;
full;112;12;806.88;
full;113;12;942.84;
full;114;12;997.02;
full;115;12;725.46;
full;116;12;815.83;
full;117;12;889.94;
full;118;12;868.94;
full;119;12;941.03;
full;120;12;921.85;
full;121;12;980.63;
full;122;12;1046.29;
full;123;12;1228.26;
full;124;12;1168.84;
full;125;12;905.65;
full;126;12;1049.26;
full;127;12;944.75;
full;128;12;1276.13;
full;129;12;1002.19;
full;130;12;957.54;
full;131;12;1072.8;
full;132;12;972.5;
full;133;12;1160.46;
full;134;12;1483.83;
full;135;12;924.73;
full;136;12;1260.62;
full;137;12;1339.57;
full;138;12;1631.47;
full;139;12;1991.1;
full;140;12;1933.9;
full;141;12;1730.81;
full;142;12;1975.38;
full;143;12;1970.05;
full;144;12;1881.66;
full;145;12;1085.35;
full;146;12;1250.93;
full;147;12;1519.45;
full;148;12;1415.24;
full;149;12;1536.19;
full;150;12;1442.86;
full;151;12;1511.22;
full;152;12;1639.02;
full;153;12;1995.28;
full;154;12;2377.16;
full;155;12;1409.83;
full;156;12;1478.84;
full;157;12;1692.33;
full;158;12;1854.8;
full;159;12;2108.42;
full;160;12;1313.11;
full;161;12;1403.59;
full;162;12;1701.42;
full;163;12;1810.58;
full;164;12;1994.7;
full;165;12;617.34;
full;166;12;698.55;
full;167;12;784.51;
full;168;12;890.73;
full;169;12;899.07;
full;170;12;766.46;
full;171;12;848.45;
full;172;12;998.18;
full;173;12;1033.74;
full;174;12;1405.24;
full;175;12;655.64;
full;176;12;811.85;
full;177;12;1012.5;
full;178;12;1092;
full;179;12;1301.56;
full;0;13;224.47;
full;1;13;229.31;
full;2;13;219.45;
full;3;13;257.26;
full;4;13;256.45;
full;5;13;220.99;
full;6;13;219.45;
full;7;13;220.99;
full;8;13;265.22;
full;9;13;253.7;
full;10;13;259.27;
full;11;13;293.93;
full;12;13;327.33;
full;13;13;304.68;
full;14;13;339.24;
full;15;13;261.53;
full;16;13;280.36;
full;17;13;319.05;
full;18;13;287.37;
full;19;13;291;
full;20;13;358.97;
full;21;13;360.01;
full;22;13;380.79;
full;23;13;299.57;
full;24;13;316.96;
full;25;13;360.42;
full;26;13;395.02;
full;27;13;376.41;
full;28;13;374.11;
full;29;13;428.76;
full;30;13;546;
full;31;13;547.53;
full;32;13;633.27;
full;33;13;644.66;
full;34;13;556.15;
full;35;13;600.03;
full;36;13;636.14;
full;37;13;662.03;
full;38;13;625.06;
full;39;13;660.92;
full;40;13;336.21;
full;41;13;376.57;
full;42;13;405.36;
full;43;13;382.81;
full;44;13;529.26;
full;45;13;534.71;
full;46;13;450.97;
full;47;13;527.16;
full;48;13;560.38;
full;49;13;664.55;
full;50;13;519.78;
full;51;13;491.89;
full;52;13;552.04;
full;53;13;571.45;
full;54;13;649.67;
full;55;13;359.03;
full;56;13;392.44;
full;57;13;375.27;
full;58;13;415.31;
full;59;13;430.5;
full;60;13;2281.07;
full;61;13;2243.28;
full;62;13;2446.71;
full;63;13;2439.19;
full;64;13;3035.54;
full;65;13;708.14;
full;66;13;683.31;
full;67;13;749.06;
full;68;13;763.37;
full;69;13;843.48;
full;70;13;906.76;
full;71;13;841.13;
full;72;13;768.04;
full;73;13;812.38;
full;74;13;924.15;
full;75;13;466.4;
full;76;13;452.44;
full;77;13;486.83;
full;78;13;553.46;
full;79;13;561.91;
full;80;13;469.5;
full;81;13;459.43;
full;82;13;488.34;
full;83;13;528.5;
full;84;13;644.83;
full;85;13;850.23;
full;86;13;818.34;
full;87;13;864.62;
full;88;13;890.09;
full;89;13;825.06;
full;90;13;592.74;
full;91;13;734.49;
full;92;13;643.56;
full;93;13;740.6;
full;94;13;701.25;
full;95;13;412.42;
full;96;13;477.68;
full;97;13;399;
full;98;13;440.73;
full;99;13;461.17;
full;100;13;762.65;
full;101;13;781.8;
full;102;13;887.62;
full;103;13;936.6;
full;104;13;1047.42;
full;105;13;726.28;
full;106;13;778.43;
full;107;13;990.79;
full;108;13;923.36;
full;109;13;1145.72;
full;110;13;754.46;
full;111;13;780.01;
full;112;13;939.63;
full;113;13;942.84;
full;114;13;959.21;
full;115;13;725.46;
full;116;13;815.83;
full;117;13;889.94;
full;118;13;868.94;
full;119;13;952.69;
full;120;13;869.84;
full;121;13;1067.91;
full;122;13;989.22;
full;123;13;1101.27;
full;124;13;1108.3;
full;125;13;905.65;
full;126;13;1049.26;
full;127;13;1014.3;
full;128;13;1276.13;
full;129;13;1050.41;
full;130;13;957.54;
full;131;13;1072.8;
full;132;13;972.5;
full;133;13;1101.77;
full;134;13;1483.83;
full;135;13;1010.42;
full;136;13;1260.62;
full;137;13;1339.57;
full;138;13;1563.05;
full;139;13;1991.1;
full;140;13;2147.2;
full;141;13;1808.48;
full;142;13;1952.11;
full;143;13;2234.8;
full;144;13;2111.81;
full;145;13;1109.79;
full;146;13;1250.93;
full;147;13;1519.45;
full;148;13;1415.24;
full;149;13;1518.09;
full;150;13;1442.86;
full;151;13;1511.22;
full;152;13;1610.04;
full;153;13;1890.42;
full;154;13;2377.16;
full;155;13;1418.41;
full;156;13;1450.98;
full;157;13;1692.33;
full;158;13;1854.8;
full;159;13;2012.85;
full;160;13;1313.11;
full;161;13;1403.59;
full;162;13;1641.01;
full;163;13;1899.21;
full;164;13;2178.22;
full;165;13;617.34;
full;166;13;698.55;
full;167;13;785.74;
full;168;13;898.03;
full;169;13;899.07;
full;170;13;766.46;
full;171;13;905.07;
full;172;13;998.18;
full;173;13;1033.74;
full;174;13;1405.24;
full;175;13;655.64;
full;176;13;811.85;
full;177;13;984.36;
full;178;13;1092;
full;179;13;1333.8;
full;0;14;229.31;
full;1;14;227.94;
full;2;14;220.99;
full;3;14;243.07;
full;4;14;243.32;
full;5;14;220.75;
full;6;14;220.99;
full;7;14;229.76;
full;8;14;276.1;
full;9;14;252.11;
full;10;14;262.76;
full;11;14;261.53;
full;12;14;316.05;
full;13;14;311.03;
full;14;14;343.84;
full;15;14;269.88;
full;16;14;287.03;
full;17;14;306.36;
full;18;14;307.39;
full;19;14;315.29;
full;20;14;354.66;
full;21;14;353.06;
full;22;14;380.79;
full;23;14;317.28;
full;24;14;325.21;
full;25;14;360.29;
full;26;14;385.1;
full;27;14;368.28;
full;28;14;370.41;
full;29;14;428.76;
full;30;14;585.43;
full;31;14;580.86;
full;32;14;591.95;
full;33;14;644.66;
full;34;14;539.28;
full;35;14;594.9;
full;36;14;648.96;
full;37;14;645.65;
full;38;14;609.91;
full;39;14;660.92;
full;40;14;347.05;
full;41;14;411.7;
full;42;14;367.35;
full;43;14;356.18;
full;44;14;429.68;
